"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000-12","Canada","","Units","300","thousands","3","v730390","1","142.8","","","","1"
"2000-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.5","","","","1"
"2000-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.2","","","","1"
"2000-12","Nova Scotia","","Units","300","thousands","3","v730394","4","4.3","","","","1"
"2000-12","New Brunswick","","Units","300","thousands","3","v730395","5","2.1","","","","1"
"2000-12","Quebec","","Units","300","thousands","3","v730396","6","20.7","","","","1"
"2000-12","Ontario","","Units","300","thousands","3","v730397","7","69.0","","","","1"
"2000-12","Manitoba","","Units","300","thousands","3","v730398","8","2.7","","","","1"
"2000-12","Saskatchewan","","Units","300","thousands","3","v730399","9","1.5","","","","1"
"2000-12","Alberta","","Units","300","thousands","3","v730400","10","26.0","","","","1"
"2000-12","British Columbia","","Units","300","thousands","3","v730392","11","13.8","","","","1"
"2001-01","Canada","","Units","300","thousands","3","v730390","1","167.0","","","","1"
"2001-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.0","","","","1"
"2001-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"2001-01","Nova Scotia","","Units","300","thousands","3","v730394","4","4.3","","","","1"
"2001-01","New Brunswick","","Units","300","thousands","3","v730395","5","3.9","","","","1"
"2001-01","Quebec","","Units","300","thousands","3","v730396","6","26.2","","","","1"
"2001-01","Ontario","","Units","300","thousands","3","v730397","7","78.6","","","","1"
"2001-01","Manitoba","","Units","300","thousands","3","v730398","8","2.6","","","","1"
"2001-01","Saskatchewan","","Units","300","thousands","3","v730399","9","2.2","","","","1"
"2001-01","Alberta","","Units","300","thousands","3","v730400","10","28.7","","","","1"
"2001-01","British Columbia","","Units","300","thousands","3","v730392","11","18.6","","","","1"
"2001-02","Canada","","Units","300","thousands","3","v730390","1","153.4","","","","1"
"2001-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","0.9","","","","1"
"2001-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"2001-02","Nova Scotia","","Units","300","thousands","3","v730394","4","4.9","","","","1"
"2001-02","New Brunswick","","Units","300","thousands","3","v730395","5","4.4","","","","1"
"2001-02","Quebec","","Units","300","thousands","3","v730396","6","28.0","","","","1"
"2001-02","Ontario","","Units","300","thousands","3","v730397","7","71.6","","","","1"
"2001-02","Manitoba","","Units","300","thousands","3","v730398","8","2.6","","","","1"
"2001-02","Saskatchewan","","Units","300","thousands","3","v730399","9","1.9","","","","1"
"2001-02","Alberta","","Units","300","thousands","3","v730400","10","22.9","","","","1"
"2001-02","British Columbia","","Units","300","thousands","3","v730392","11","15.7","","","","1"
"2001-03","Canada","","Units","300","thousands","3","v730390","1","153.7","","","","1"
"2001-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","0.9","","","","1"
"2001-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"2001-03","Nova Scotia","","Units","300","thousands","3","v730394","4","2.6","","","","1"
"2001-03","New Brunswick","","Units","300","thousands","3","v730395","5","3.3","","","","1"
"2001-03","Quebec","","Units","300","thousands","3","v730396","6","26.7","","","","1"
"2001-03","Ontario","","Units","300","thousands","3","v730397","7","74.4","","","","1"
"2001-03","Manitoba","","Units","300","thousands","3","v730398","8","2.6","","","","1"
"2001-03","Saskatchewan","","Units","300","thousands","3","v730399","9","2.3","","","","1"
"2001-03","Alberta","","Units","300","thousands","3","v730400","10","25.6","","","","1"
"2001-03","British Columbia","","Units","300","thousands","3","v730392","11","14.5","","","","1"
"2001-04","Canada","","Units","300","thousands","3","v730390","1","161.1","","","","1"
"2001-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.6","","","","1"
"2001-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"2001-04","Nova Scotia","","Units","300","thousands","3","v730394","4","4.8","","","","1"
"2001-04","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"2001-04","Quebec","","Units","300","thousands","3","v730396","6","26.6","","","","1"
"2001-04","Ontario","","Units","300","thousands","3","v730397","7","71.9","","","","1"
"2001-04","Manitoba","","Units","300","thousands","3","v730398","8","3.8","","","","1"
"2001-04","Saskatchewan","","Units","300","thousands","3","v730399","9","1.8","","","","1"
"2001-04","Alberta","","Units","300","thousands","3","v730400","10","29.9","","","","1"
"2001-04","British Columbia","","Units","300","thousands","3","v730392","11","17.4","","","","1"
"2001-05","Canada","","Units","300","thousands","3","v730390","1","153.6","","","","1"
"2001-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"2001-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"2001-05","Nova Scotia","","Units","300","thousands","3","v730394","4","2.8","","","","1"
"2001-05","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"2001-05","Quebec","","Units","300","thousands","3","v730396","6","25.0","","","","1"
"2001-05","Ontario","","Units","300","thousands","3","v730397","7","69.7","","","","1"
"2001-05","Manitoba","","Units","300","thousands","3","v730398","8","3.1","","","","1"
"2001-05","Saskatchewan","","Units","300","thousands","3","v730399","9","1.4","","","","1"
"2001-05","Alberta","","Units","300","thousands","3","v730400","10","28.9","","","","1"
"2001-05","British Columbia","","Units","300","thousands","3","v730392","11","17.5","","","","1"
"2001-06","Canada","","Units","300","thousands","3","v730390","1","180.1","","","","1"
"2001-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"2001-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"2001-06","Nova Scotia","","Units","300","thousands","3","v730394","4","4.1","","","","1"
"2001-06","New Brunswick","","Units","300","thousands","3","v730395","5","3.4","","","","1"
"2001-06","Quebec","","Units","300","thousands","3","v730396","6","27.1","","","","1"
"2001-06","Ontario","","Units","300","thousands","3","v730397","7","90.1","","","","1"
"2001-06","Manitoba","","Units","300","thousands","3","v730398","8","3.2","","","","1"
"2001-06","Saskatchewan","","Units","300","thousands","3","v730399","9","2.3","","","","1"
"2001-06","Alberta","","Units","300","thousands","3","v730400","10","29.3","","","","1"
"2001-06","British Columbia","","Units","300","thousands","3","v730392","11","18.4","","","","1"
"2001-07","Canada","","Units","300","thousands","3","v730390","1","148.2","","","","1"
"2001-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"2001-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"2001-07","Nova Scotia","","Units","300","thousands","3","v730394","4","4.8","","","","1"
"2001-07","New Brunswick","","Units","300","thousands","3","v730395","5","3.3","","","","1"
"2001-07","Quebec","","Units","300","thousands","3","v730396","6","26.8","","","","1"
"2001-07","Ontario","","Units","300","thousands","3","v730397","7","59.4","","","","1"
"2001-07","Manitoba","","Units","300","thousands","3","v730398","8","3.7","","","","1"
"2001-07","Saskatchewan","","Units","300","thousands","3","v730399","9","3.2","","","","1"
"2001-07","Alberta","","Units","300","thousands","3","v730400","10","26.8","","","","1"
"2001-07","British Columbia","","Units","300","thousands","3","v730392","11","17.5","","","","1"
"2001-08","Canada","","Units","300","thousands","3","v730390","1","165.6","","","","1"
"2001-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"2001-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"2001-08","Nova Scotia","","Units","300","thousands","3","v730394","4","5.0","","","","1"
"2001-08","New Brunswick","","Units","300","thousands","3","v730395","5","3.5","","","","1"
"2001-08","Quebec","","Units","300","thousands","3","v730396","6","25.8","","","","1"
"2001-08","Ontario","","Units","300","thousands","3","v730397","7","81.1","","","","1"
"2001-08","Manitoba","","Units","300","thousands","3","v730398","8","2.9","","","","1"
"2001-08","Saskatchewan","","Units","300","thousands","3","v730399","9","1.9","","","","1"
"2001-08","Alberta","","Units","300","thousands","3","v730400","10","27.9","","","","1"
"2001-08","British Columbia","","Units","300","thousands","3","v730392","11","15.1","","","","1"
"2001-09","Canada","","Units","300","thousands","3","v730390","1","157.7","","","","1"
"2001-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"2001-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"2001-09","Nova Scotia","","Units","300","thousands","3","v730394","4","3.4","","","","1"
"2001-09","New Brunswick","","Units","300","thousands","3","v730395","5","4.0","","","","1"
"2001-09","Quebec","","Units","300","thousands","3","v730396","6","25.3","","","","1"
"2001-09","Ontario","","Units","300","thousands","3","v730397","7","69.6","","","","1"
"2001-09","Manitoba","","Units","300","thousands","3","v730398","8","2.8","","","","1"
"2001-09","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"2001-09","Alberta","","Units","300","thousands","3","v730400","10","29.6","","","","1"
"2001-09","British Columbia","","Units","300","thousands","3","v730392","11","17.6","","","","1"
"2001-10","Canada","","Units","300","thousands","3","v730390","1","166.0","","","","1"
"2001-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.4","","","","1"
"2001-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"2001-10","Nova Scotia","","Units","300","thousands","3","v730394","4","3.3","","","","1"
"2001-10","New Brunswick","","Units","300","thousands","3","v730395","5","5.0","","","","1"
"2001-10","Quebec","","Units","300","thousands","3","v730396","6","29.2","","","","1"
"2001-10","Ontario","","Units","300","thousands","3","v730397","7","67.9","","","","1"
"2001-10","Manitoba","","Units","300","thousands","3","v730398","8","2.7","","","","1"
"2001-10","Saskatchewan","","Units","300","thousands","3","v730399","9","4.1","","","","1"
"2001-10","Alberta","","Units","300","thousands","3","v730400","10","32.5","","","","1"
"2001-10","British Columbia","","Units","300","thousands","3","v730392","11","19.2","","","","1"
"2001-11","Canada","","Units","300","thousands","3","v730390","1","169.7","","","","1"
"2001-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"2001-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"2001-11","Nova Scotia","","Units","300","thousands","3","v730394","4","4.0","","","","1"
"2001-11","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"2001-11","Quebec","","Units","300","thousands","3","v730396","6","30.2","","","","1"
"2001-11","Ontario","","Units","300","thousands","3","v730397","7","74.3","","","","1"
"2001-11","Manitoba","","Units","300","thousands","3","v730398","8","2.9","","","","1"
"2001-11","Saskatchewan","","Units","300","thousands","3","v730399","9","2.4","","","","1"
"2001-11","Alberta","","Units","300","thousands","3","v730400","10","32.8","","","","1"
"2001-11","British Columbia","","Units","300","thousands","3","v730392","11","17.5","","","","1"
"2001-12","Canada","","Units","300","thousands","3","v730390","1","181.0","","","","1"
"2001-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"2001-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"2001-12","Nova Scotia","","Units","300","thousands","3","v730394","4","4.9","","","","1"
"2001-12","New Brunswick","","Units","300","thousands","3","v730395","5","3.9","","","","1"
"2001-12","Quebec","","Units","300","thousands","3","v730396","6","36.3","","","","1"
"2001-12","Ontario","","Units","300","thousands","3","v730397","7","78.0","","","","1"
"2001-12","Manitoba","","Units","300","thousands","3","v730398","8","2.8","","","","1"
"2001-12","Saskatchewan","","Units","300","thousands","3","v730399","9","2.4","","","","1"
"2001-12","Alberta","","Units","300","thousands","3","v730400","10","33.1","","","","1"
"2001-12","British Columbia","","Units","300","thousands","3","v730392","11","17.0","","","","1"
"2002-01","Canada","","Units","300","thousands","3","v730390","1","218.2","","","","1"
"2002-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"2002-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"2002-01","Nova Scotia","","Units","300","thousands","3","v730394","4","5.6","","","","1"
"2002-01","New Brunswick","","Units","300","thousands","3","v730395","5","2.1","","","","1"
"2002-01","Quebec","","Units","300","thousands","3","v730396","6","41.9","","","","1"
"2002-01","Ontario","","Units","300","thousands","3","v730397","7","103.6","","","","1"
"2002-01","Manitoba","","Units","300","thousands","3","v730398","8","3.2","","","","1"
"2002-01","Saskatchewan","","Units","300","thousands","3","v730399","9","2.7","","","","1"
"2002-01","Alberta","","Units","300","thousands","3","v730400","10","37.2","","","","1"
"2002-01","British Columbia","","Units","300","thousands","3","v730392","11","19.7","","","","1"
"2002-02","Canada","","Units","300","thousands","3","v730390","1","187.0","","","","1"
"2002-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.6","","","","1"
"2002-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"2002-02","Nova Scotia","","Units","300","thousands","3","v730394","4","4.2","","","","1"
"2002-02","New Brunswick","","Units","300","thousands","3","v730395","5","2.5","","","","1"
"2002-02","Quebec","","Units","300","thousands","3","v730396","6","40.8","","","","1"
"2002-02","Ontario","","Units","300","thousands","3","v730397","7","78.0","","","","1"
"2002-02","Manitoba","","Units","300","thousands","3","v730398","8","3.3","","","","1"
"2002-02","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"2002-02","Alberta","","Units","300","thousands","3","v730400","10","35.3","","","","1"
"2002-02","British Columbia","","Units","300","thousands","3","v730392","11","17.3","","","","1"
"2002-03","Canada","","Units","300","thousands","3","v730390","1","214.8","","","","1"
"2002-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"2002-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"2002-03","Nova Scotia","","Units","300","thousands","3","v730394","4","3.8","","","","1"
"2002-03","New Brunswick","","Units","300","thousands","3","v730395","5","2.6","","","","1"
"2002-03","Quebec","","Units","300","thousands","3","v730396","6","41.7","","","","1"
"2002-03","Ontario","","Units","300","thousands","3","v730397","7","88.3","","","","1"
"2002-03","Manitoba","","Units","300","thousands","3","v730398","8","3.7","","","","1"
"2002-03","Saskatchewan","","Units","300","thousands","3","v730399","9","1.8","","","","1"
"2002-03","Alberta","","Units","300","thousands","3","v730400","10","48.0","","","","1"
"2002-03","British Columbia","","Units","300","thousands","3","v730392","11","21.8","","","","1"
"2002-04","Canada","","Units","300","thousands","3","v730390","1","186.8","","","","1"
"2002-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.3","","","","1"
"2002-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"2002-04","Nova Scotia","","Units","300","thousands","3","v730394","4","4.2","","","","1"
"2002-04","New Brunswick","","Units","300","thousands","3","v730395","5","4.2","","","","1"
"2002-04","Quebec","","Units","300","thousands","3","v730396","6","41.5","","","","1"
"2002-04","Ontario","","Units","300","thousands","3","v730397","7","77.1","","","","1"
"2002-04","Manitoba","","Units","300","thousands","3","v730398","8","3.1","","","","1"
"2002-04","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"2002-04","Alberta","","Units","300","thousands","3","v730400","10","36.3","","","","1"
"2002-04","British Columbia","","Units","300","thousands","3","v730392","11","14.9","","","","1"
"2002-05","Canada","","Units","300","thousands","3","v730390","1","209.0","","","","1"
"2002-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.9","","","","1"
"2002-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.3","","","","1"
"2002-05","Nova Scotia","","Units","300","thousands","3","v730394","4","5.0","","","","1"
"2002-05","New Brunswick","","Units","300","thousands","3","v730395","5","3.8","","","","1"
"2002-05","Quebec","","Units","300","thousands","3","v730396","6","41.0","","","","1"
"2002-05","Ontario","","Units","300","thousands","3","v730397","7","87.5","","","","1"
"2002-05","Manitoba","","Units","300","thousands","3","v730398","8","3.6","","","","1"
"2002-05","Saskatchewan","","Units","300","thousands","3","v730399","9","2.5","","","","1"
"2002-05","Alberta","","Units","300","thousands","3","v730400","10","39.0","","","","1"
"2002-05","British Columbia","","Units","300","thousands","3","v730392","11","22.4","","","","1"
"2002-06","Canada","","Units","300","thousands","3","v730390","1","203.3","","","","1"
"2002-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"2002-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"2002-06","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"2002-06","New Brunswick","","Units","300","thousands","3","v730395","5","4.2","","","","1"
"2002-06","Quebec","","Units","300","thousands","3","v730396","6","42.1","","","","1"
"2002-06","Ontario","","Units","300","thousands","3","v730397","7","79.4","","","","1"
"2002-06","Manitoba","","Units","300","thousands","3","v730398","8","3.5","","","","1"
"2002-06","Saskatchewan","","Units","300","thousands","3","v730399","9","2.2","","","","1"
"2002-06","Alberta","","Units","300","thousands","3","v730400","10","40.4","","","","1"
"2002-06","British Columbia","","Units","300","thousands","3","v730392","11","24.3","","","","1"
"2002-07","Canada","","Units","300","thousands","3","v730390","1","199.8","","","","1"
"2002-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.5","","","","1"
"2002-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.3","","","","1"
"2002-07","Nova Scotia","","Units","300","thousands","3","v730394","4","3.6","","","","1"
"2002-07","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"2002-07","Quebec","","Units","300","thousands","3","v730396","6","41.7","","","","1"
"2002-07","Ontario","","Units","300","thousands","3","v730397","7","91.1","","","","1"
"2002-07","Manitoba","","Units","300","thousands","3","v730398","8","3.5","","","","1"
"2002-07","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"2002-07","Alberta","","Units","300","thousands","3","v730400","10","30.6","","","","1"
"2002-07","British Columbia","","Units","300","thousands","3","v730392","11","20.1","","","","1"
"2002-08","Canada","","Units","300","thousands","3","v730390","1","213.8","","","","1"
"2002-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"2002-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"2002-08","Nova Scotia","","Units","300","thousands","3","v730394","4","5.4","","","","1"
"2002-08","New Brunswick","","Units","300","thousands","3","v730395","5","3.1","","","","1"
"2002-08","Quebec","","Units","300","thousands","3","v730396","6","43.7","","","","1"
"2002-08","Ontario","","Units","300","thousands","3","v730397","7","80.4","","","","1"
"2002-08","Manitoba","","Units","300","thousands","3","v730398","8","3.5","","","","1"
"2002-08","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"2002-08","Alberta","","Units","300","thousands","3","v730400","10","40.7","","","","1"
"2002-08","British Columbia","","Units","300","thousands","3","v730392","11","31.5","","","","1"
"2002-09","Canada","","Units","300","thousands","3","v730390","1","198.4","","","","1"
"2002-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"2002-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"2002-09","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"2002-09","New Brunswick","","Units","300","thousands","3","v730395","5","3.9","","","","1"
"2002-09","Quebec","","Units","300","thousands","3","v730396","6","43.2","","","","1"
"2002-09","Ontario","","Units","300","thousands","3","v730397","7","76.8","","","","1"
"2002-09","Manitoba","","Units","300","thousands","3","v730398","8","5.2","","","","1"
"2002-09","Saskatchewan","","Units","300","thousands","3","v730399","9","4.7","","","","1"
"2002-09","Alberta","","Units","300","thousands","3","v730400","10","38.0","","","","1"
"2002-09","British Columbia","","Units","300","thousands","3","v730392","11","18.8","","","","1"
"2002-10","Canada","","Units","300","thousands","3","v730390","1","217.1","","","","1"
"2002-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.3","","","","1"
"2002-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"2002-10","Nova Scotia","","Units","300","thousands","3","v730394","4","5.5","","","","1"
"2002-10","New Brunswick","","Units","300","thousands","3","v730395","5","5.3","","","","1"
"2002-10","Quebec","","Units","300","thousands","3","v730396","6","46.5","","","","1"
"2002-10","Ontario","","Units","300","thousands","3","v730397","7","85.4","","","","1"
"2002-10","Manitoba","","Units","300","thousands","3","v730398","8","3.9","","","","1"
"2002-10","Saskatchewan","","Units","300","thousands","3","v730399","9","3.4","","","","1"
"2002-10","Alberta","","Units","300","thousands","3","v730400","10","41.7","","","","1"
"2002-10","British Columbia","","Units","300","thousands","3","v730392","11","21.4","","","","1"
"2002-11","Canada","","Units","300","thousands","3","v730390","1","214.7","","","","1"
"2002-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.6","","","","1"
"2002-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"2002-11","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"2002-11","New Brunswick","","Units","300","thousands","3","v730395","5","5.7","","","","1"
"2002-11","Quebec","","Units","300","thousands","3","v730396","6","44.2","","","","1"
"2002-11","Ontario","","Units","300","thousands","3","v730397","7","83.6","","","","1"
"2002-11","Manitoba","","Units","300","thousands","3","v730398","8","3.5","","","","1"
"2002-11","Saskatchewan","","Units","300","thousands","3","v730399","9","2.8","","","","1"
"2002-11","Alberta","","Units","300","thousands","3","v730400","10","41.1","","","","1"
"2002-11","British Columbia","","Units","300","thousands","3","v730392","11","25.6","","","","1"
"2002-12","Canada","","Units","300","thousands","3","v730390","1","201.0","","","","1"
"2002-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.6","","","","1"
"2002-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"2002-12","Nova Scotia","","Units","300","thousands","3","v730394","4","6.5","","","","1"
"2002-12","New Brunswick","","Units","300","thousands","3","v730395","5","3.9","","","","1"
"2002-12","Quebec","","Units","300","thousands","3","v730396","6","43.3","","","","1"
"2002-12","Ontario","","Units","300","thousands","3","v730397","7","75.4","","","","1"
"2002-12","Manitoba","","Units","300","thousands","3","v730398","8","3.1","","","","1"
"2002-12","Saskatchewan","","Units","300","thousands","3","v730399","9","4.1","","","","1"
"2002-12","Alberta","","Units","300","thousands","3","v730400","10","38.4","","","","1"
"2002-12","British Columbia","","Units","300","thousands","3","v730392","11","23.1","","","","1"
"2003-01","Canada","","Units","300","thousands","3","v730390","1","192.8","","","","1"
"2003-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.2","","","","1"
"2003-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"2003-01","Nova Scotia","","Units","300","thousands","3","v730394","4","3.7","","","","1"
"2003-01","New Brunswick","","Units","300","thousands","3","v730395","5","4.5","","","","1"
"2003-01","Quebec","","Units","300","thousands","3","v730396","6","49.4","","","","1"
"2003-01","Ontario","","Units","300","thousands","3","v730397","7","74.1","","","","1"
"2003-01","Manitoba","","Units","300","thousands","3","v730398","8","3.9","","","","1"
"2003-01","Saskatchewan","","Units","300","thousands","3","v730399","9","3.9","","","","1"
"2003-01","Alberta","","Units","300","thousands","3","v730400","10","32.0","","","","1"
"2003-01","British Columbia","","Units","300","thousands","3","v730392","11","19.2","","","","1"
"2003-02","Canada","","Units","300","thousands","3","v730390","1","261.9","","","","1"
"2003-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"2003-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"2003-02","Nova Scotia","","Units","300","thousands","3","v730394","4","6.7","","","","1"
"2003-02","New Brunswick","","Units","300","thousands","3","v730395","5","4.0","","","","1"
"2003-02","Quebec","","Units","300","thousands","3","v730396","6","45.5","","","","1"
"2003-02","Ontario","","Units","300","thousands","3","v730397","7","129.6","","","","1"
"2003-02","Manitoba","","Units","300","thousands","3","v730398","8","3.3","","","","1"
"2003-02","Saskatchewan","","Units","300","thousands","3","v730399","9","2.7","","","","1"
"2003-02","Alberta","","Units","300","thousands","3","v730400","10","41.5","","","","1"
"2003-02","British Columbia","","Units","300","thousands","3","v730392","11","26.0","","","","1"
"2003-03","Canada","","Units","300","thousands","3","v730390","1","208.8","","","","1"
"2003-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.4","","","","1"
"2003-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"2003-03","Nova Scotia","","Units","300","thousands","3","v730394","4","12.1","","","","1"
"2003-03","New Brunswick","","Units","300","thousands","3","v730395","5","3.6","","","","1"
"2003-03","Quebec","","Units","300","thousands","3","v730396","6","42.6","","","","1"
"2003-03","Ontario","","Units","300","thousands","3","v730397","7","76.1","","","","1"
"2003-03","Manitoba","","Units","300","thousands","3","v730398","8","3.3","","","","1"
"2003-03","Saskatchewan","","Units","300","thousands","3","v730399","9","3.7","","","","1"
"2003-03","Alberta","","Units","300","thousands","3","v730400","10","40.6","","","","1"
"2003-03","British Columbia","","Units","300","thousands","3","v730392","11","24.8","","","","1"
"2003-04","Canada","","Units","300","thousands","3","v730390","1","205.8","","","","1"
"2003-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.0","","","","1"
"2003-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"2003-04","Nova Scotia","","Units","300","thousands","3","v730394","4","3.8","","","","1"
"2003-04","New Brunswick","","Units","300","thousands","3","v730395","5","6.0","","","","1"
"2003-04","Quebec","","Units","300","thousands","3","v730396","6","44.1","","","","1"
"2003-04","Ontario","","Units","300","thousands","3","v730397","7","76.8","","","","1"
"2003-04","Manitoba","","Units","300","thousands","3","v730398","8","3.6","","","","1"
"2003-04","Saskatchewan","","Units","300","thousands","3","v730399","9","5.1","","","","1"
"2003-04","Alberta","","Units","300","thousands","3","v730400","10","38.6","","","","1"
"2003-04","British Columbia","","Units","300","thousands","3","v730392","11","24.2","","","","1"
"2003-05","Canada","","Units","300","thousands","3","v730390","1","196.0","","","","1"
"2003-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.3","","","","1"
"2003-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.0","","","","1"
"2003-05","Nova Scotia","","Units","300","thousands","3","v730394","4","3.8","","","","1"
"2003-05","New Brunswick","","Units","300","thousands","3","v730395","5","4.6","","","","1"
"2003-05","Quebec","","Units","300","thousands","3","v730396","6","44.8","","","","1"
"2003-05","Ontario","","Units","300","thousands","3","v730397","7","75.8","","","","1"
"2003-05","Manitoba","","Units","300","thousands","3","v730398","8","3.7","","","","1"
"2003-05","Saskatchewan","","Units","300","thousands","3","v730399","9","2.9","","","","1"
"2003-05","Alberta","","Units","300","thousands","3","v730400","10","35.2","","","","1"
"2003-05","British Columbia","","Units","300","thousands","3","v730392","11","20.9","","","","1"
"2003-06","Canada","","Units","300","thousands","3","v730390","1","207.9","","","","1"
"2003-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.8","","","","1"
"2003-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.1","","","","1"
"2003-06","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"2003-06","New Brunswick","","Units","300","thousands","3","v730395","5","4.0","","","","1"
"2003-06","Quebec","","Units","300","thousands","3","v730396","6","46.5","","","","1"
"2003-06","Ontario","","Units","300","thousands","3","v730397","7","83.0","","","","1"
"2003-06","Manitoba","","Units","300","thousands","3","v730398","8","4.1","","","","1"
"2003-06","Saskatchewan","","Units","300","thousands","3","v730399","9","3.3","","","","1"
"2003-06","Alberta","","Units","300","thousands","3","v730400","10","35.1","","","","1"
